order_id,order_date,customer_id,region,category,product,quantity,unit_price,revenue,cost,profit,customer_feedback
ORD01355,2024-12-14,CUST0397,Central,Home & Kitchen,Cookware Set,1,196.63,196.63,114.44,82.19,"Excellent value for money, will buy again."
ORD00214,2024-12-15,CUST0069,South,Home & Kitchen,Blender,5,245.64,1228.2,713.04,515.16,"Not worth the money, quite unhappy with this purchase."
ORD00402,2024-12-16,CUST0026,North,Apparel,Hoodie,4,183.91,735.64,342.51,393.13,"Great quality and fast delivery, highly recommend."
ORD01185,2024-12-16,CUST0300,West,Electronics,Bluetooth Speaker,5,236.54,1182.7,785.58,397.12,"It's an average product, nothing special."
ORD00339,2024-12-18,CUST0271,Central,Electronics,Wireless Earbuds,4,198.33,793.32,362.99,430.33,"Poor quality, would not recommend this to anyone."
ORD00867,2024-12-19,CUST0283,Central,Electronics,Laptop Stand,5,360.2,1801.0,1317.09,483.91,"Very disappointed, the product broke in a week."
ORD00854,2024-12-20,CUST0266,West,Apparel,T-Shirt,5,213.8,1069.0,712.06,356.94,"Poor quality, would not recommend this to anyone."
ORD00606,2024-12-20,CUST0210,North,Sports,Dumbbell Set,2,381.31,762.62,407.68,354.94,"Great quality and fast delivery, highly recommend."
ORD00086,2024-12-20,CUST0190,South,Beauty,Face Serum,2,91.48,182.96,122.84,60.12,"Amazing experience, customer service was fantastic."
ORD00870,2024-12-20,CUST0399,East,Apparel,T-Shirt,4,270.65,1082.6,579.57,503.03,"Excellent value for money, will buy again."
ORD01265,2024-12-20,CUST0168,West,Home & Kitchen,Blender,3,315.09,945.27,610.48,334.79,"It's an average product, nothing special."
ORD01143,2024-12-21,CUST0007,North,Apparel,Sneakers,3,335.75,1007.25,555.74,451.51,"Very satisfied with the purchase, five stars."
ORD01141,2024-12-22,CUST0039,South,Sports,Cycling Helmet,2,34.53,69.06,49.18,19.88,"Great quality and fast delivery, highly recommend."
ORD00307,2024-12-22,CUST0228,West,Beauty,Hair Dryer,3,21.56,64.68,46.54,18.14,"The product is okay, does what it says."
ORD00892,2024-12-23,CUST0257,West,Beauty,Perfume,3,247.78,743.34,455.68,287.66,"Superb build quality, exceeded my expectations."
ORD00446,2024-12-24,CUST0249,South,Sports,Yoga Mat,5,119.75,598.75,312.39,286.36,"Excellent value for money, will buy again."
ORD00125,2024-12-24,CUST0320,Central,Apparel,Denim Jacket,3,350.54,1051.62,744.59,307.03,Decent quality for the price point.
ORD00267,2024-12-24,CUST0064,North,Electronics,Smartwatch,2,422.44,844.88,527.26,317.62,"Delivery was on time, product is fine."
ORD00604,2024-12-24,CUST0018,North,Beauty,Lipstick,2,312.19,624.38,442.21,182.17,"Great quality and fast delivery, highly recommend."
ORD01131,2024-12-25,CUST0228,West,Apparel,Sneakers,5,484.83,2424.15,1430.7,993.45,Decent quality for the price point.
ORD00044,2024-12-25,CUST0292,Central,Electronics,Smartwatch,1,302.67,302.67,225.75,76.92,"Very satisfied with the purchase, five stars."
ORD00763,2024-12-25,CUST0085,East,Electronics,Wireless Earbuds,5,484.25,2421.25,1735.92,685.33,Decent quality for the price point.
ORD00497,2024-12-26,CUST0164,Central,Home & Kitchen,Air Fryer,3,332.47,997.41,747.38,250.03,"Very satisfied with the purchase, five stars."
ORD00019,2024-12-29,CUST0221,Central,Home & Kitchen,Cookware Set,3,67.36,202.08,99.6,102.48,Decent quality for the price point.
ORD00240,2024-12-30,CUST0251,East,Electronics,Smartwatch,3,64.38,193.14,112.82,80.32,"Amazing experience, customer service was fantastic."
ORD00666,2024-12-31,CUST0072,South,Sports,Dumbbell Set,3,60.24,180.72,81.97,98.75,"Superb build quality, exceeded my expectations."
ORD01451,2024-12-31,CUST0121,West,Home & Kitchen,Blender,5,381.25,1906.25,1180.05,726.2,"Very satisfied with the purchase, five stars."
ORD01394,2025-01-01,CUST0343,West,Apparel,Sneakers,5,277.29,1386.45,685.16,701.29,"Great quality and fast delivery, highly recommend."
ORD00222,2025-01-02,CUST0327,Central,Sports,Running Shoes,1,266.46,266.46,129.08,137.38,"Poor quality, would not recommend this to anyone."
ORD01191,2025-01-02,CUST0322,West,Electronics,Bluetooth Speaker,3,412.04,1236.12,572.83,663.29,"Delivery was on time, product is fine."
ORD01299,2025-01-02,CUST0312,North,Sports,Dumbbell Set,5,159.14,795.7,520.98,274.72,"Very disappointed, the product broke in a week."
ORD00515,2025-01-02,CUST0001,North,Electronics,Wireless Earbuds,3,298.72,896.16,525.4,370.76,"Great quality and fast delivery, highly recommend."
ORD00178,2025-01-04,CUST0266,West,Apparel,Hoodie,2,74.94,149.88,106.21,43.67,"Very disappointed, the product broke in a week."
ORD01263,2025-01-05,CUST0158,West,Sports,Running Shoes,2,287.17,574.34,282.93,291.41,Decent quality for the price point.
ORD00149,2025-01-05,CUST0328,North,Sports,Running Shoes,4,341.49,1365.96,703.06,662.9,"The product is okay, does what it says."
ORD00584,2025-01-05,CUST0298,East,Apparel,T-Shirt,4,383.47,1533.88,1063.81,470.07,"Excellent value for money, will buy again."
ORD01445,2025-01-05,CUST0381,South,Apparel,Denim Jacket,1,96.8,96.8,54.12,42.68,"Superb build quality, exceeded my expectations."
ORD00188,2025-01-08,CUST0252,South,Sports,Cycling Helmet,1,310.9,310.9,220.08,90.82,"Great quality and fast delivery, highly recommend."
ORD00517,2025-01-08,CUST0190,East,Electronics,Smartwatch,3,281.82,845.46,399.93,445.53,"I absolutely love this product, works perfectly!"
ORD01498,2025-01-09,CUST0338,North,Electronics,Smartwatch,3,195.81,587.43,346.4,241.03,"I absolutely love this product, works perfectly!"
ORD00111,2025-01-10,CUST0249,East,Beauty,Lipstick,2,73.15,146.3,80.54,65.76,"Delivery was on time, product is fine."
ORD01122,2025-01-10,CUST0355,Central,Sports,Dumbbell Set,1,152.78,152.78,106.46,46.32,"Excellent value for money, will buy again."
ORD00096,2025-01-10,CUST0015,South,Sports,Running Shoes,5,334.21,1671.05,1121.87,549.18,"Superb build quality, exceeded my expectations."
ORD00045,2025-01-11,CUST0078,South,Sports,Running Shoes,2,376.26,752.52,346.92,405.6,"Excellent value for money, will buy again."
ORD00882,2025-01-12,CUST0237,West,Electronics,Bluetooth Speaker,5,182.63,913.15,475.04,438.11,"Excellent value for money, will buy again."
ORD01462,2025-01-13,CUST0090,East,Beauty,Perfume,5,55.78,278.9,166.03,112.87,"Excellent value for money, will buy again."
ORD00883,2025-01-13,CUST0203,West,Electronics,Bluetooth Speaker,4,204.18,816.72,537.53,279.19,"Superb build quality, exceeded my expectations."
ORD00671,2025-01-14,CUST0305,Central,Apparel,T-Shirt,5,340.86,1704.3,872.2,832.1,"Excellent value for money, will buy again."
ORD00141,2025-01-17,CUST0270,South,Home & Kitchen,Blender,2,229.9,459.8,299.25,160.55,"Superb build quality, exceeded my expectations."
ORD00626,2025-01-17,CUST0034,West,Beauty,Perfume,2,233.8,467.6,256.6,211.0,"Great quality and fast delivery, highly recommend."
ORD00617,2025-01-18,CUST0292,West,Apparel,Hoodie,4,127.12,508.48,324.75,183.73,"The product is okay, does what it says."
ORD00810,2025-01-19,CUST0305,North,Sports,Yoga Mat,3,304.89,914.67,429.3,485.37,Bad customer support and low quality product.
ORD00652,2025-01-19,CUST0120,Central,Sports,Yoga Mat,1,378.38,378.38,234.78,143.6,"Excellent value for money, will buy again."
ORD00502,2025-01-20,CUST0292,East,Beauty,Perfume,1,204.19,204.19,110.04,94.15,"Excellent value for money, will buy again."
ORD00116,2025-01-20,CUST0210,North,Apparel,Hoodie,5,228.52,1142.6,736.15,406.45,Decent quality for the price point.
ORD01466,2025-01-21,CUST0351,East,Beauty,Perfume,1,227.47,227.47,119.16,108.31,"Delivery was on time, product is fine."
ORD00315,2025-01-21,CUST0235,Central,Sports,Yoga Mat,1,77.13,77.13,57.73,19.4,"Amazing experience, customer service was fantastic."
ORD00091,2025-01-21,CUST0101,South,Sports,Running Shoes,3,459.48,1378.44,676.88,701.56,"Very disappointed, the product broke in a week."
ORD00488,2025-01-22,CUST0212,East,Sports,Cycling Helmet,1,404.01,404.01,233.43,170.58,"Terrible experience, delivery was late and item was damaged."
ORD00070,2025-01-23,CUST0347,South,Home & Kitchen,Blender,3,26.09,78.27,56.65,21.62,"I absolutely love this product, works perfectly!"
ORD01377,2025-01-23,CUST0392,North,Home & Kitchen,Air Fryer,3,412.33,1236.99,759.21,477.78,"Very satisfied with the purchase, five stars."
ORD00636,2025-01-24,CUST0197,Central,Sports,Dumbbell Set,4,424.06,1696.24,793.36,902.88,"Very satisfied with the purchase, five stars."
ORD00969,2025-01-24,CUST0031,West,Apparel,Denim Jacket,4,448.1,1792.4,1074.29,718.11,"Not worth the money, quite unhappy with this purchase."
ORD00336,2025-01-25,CUST0241,Central,Beauty,Lipstick,1,94.32,94.32,69.96,24.36,"Great quality and fast delivery, highly recommend."
ORD00797,2025-01-26,CUST0372,South,Apparel,Denim Jacket,2,127.29,254.58,146.48,108.1,"Very satisfied with the purchase, five stars."
ORD01129,2025-01-26,CUST0069,South,Apparel,Hoodie,5,407.15,2035.75,1512.46,523.29,"The product is okay, does what it says."
ORD01406,2025-01-27,CUST0157,Central,Apparel,T-Shirt,1,213.69,213.69,146.61,67.08,"Amazing experience, customer service was fantastic."
ORD01472,2025-01-27,CUST0137,South,Apparel,Hoodie,3,110.62,331.86,175.64,156.22,"Poor quality, would not recommend this to anyone."
ORD00374,2025-01-27,CUST0295,Central,Beauty,Face Serum,1,111.06,111.06,63.03,48.03,"Poor quality, would not recommend this to anyone."
ORD00928,2025-01-28,CUST0235,West,Home & Kitchen,Cookware Set,5,347.87,1739.35,962.2,777.15,"I absolutely love this product, works perfectly!"
ORD00154,2025-01-29,CUST0102,North,Home & Kitchen,Vacuum Cleaner,3,92.54,277.62,178.45,99.17,"The product is okay, does what it says."
ORD01485,2025-01-30,CUST0330,North,Apparel,T-Shirt,3,218.04,654.12,458.67,195.45,"Terrible experience, delivery was late and item was damaged."
ORD00289,2025-01-30,CUST0021,North,Beauty,Face Serum,3,327.43,982.29,478.25,504.04,"Poor quality, would not recommend this to anyone."
ORD00415,2025-02-01,CUST0270,North,Sports,Dumbbell Set,4,485.42,1941.68,1416.84,524.84,"Delivery was on time, product is fine."
ORD01031,2025-02-02,CUST0164,North,Apparel,Hoodie,5,76.17,380.85,224.93,155.92,"Terrible experience, delivery was late and item was damaged."
ORD00855,2025-02-02,CUST0101,East,Beauty,Perfume,4,404.14,1616.56,759.38,857.18,Decent quality for the price point.
ORD00273,2025-02-02,CUST0341,East,Apparel,T-Shirt,4,125.17,500.68,350.08,150.6,"I absolutely love this product, works perfectly!"
ORD01436,2025-02-03,CUST0106,Central,Home & Kitchen,Cookware Set,3,357.97,1073.91,550.54,523.37,"Superb build quality, exceeded my expectations."
ORD01117,2025-02-03,CUST0136,South,Home & Kitchen,Vacuum Cleaner,1,103.83,103.83,51.93,51.9,"Great quality and fast delivery, highly recommend."
ORD00486,2025-02-03,CUST0218,East,Beauty,Lipstick,3,446.75,1340.25,789.6,550.65,"Superb build quality, exceeded my expectations."
ORD00430,2025-02-03,CUST0360,West,Home & Kitchen,Blender,1,468.39,468.39,236.87,231.52,"Amazing experience, customer service was fantastic."
ORD00068,2025-02-04,CUST0313,South,Sports,Dumbbell Set,3,299.72,899.16,512.25,386.91,"I absolutely love this product, works perfectly!"
ORD01473,2025-02-04,CUST0203,South,Beauty,Face Serum,3,337.16,1011.48,463.13,548.35,"Very satisfied with the purchase, five stars."
ORD00700,2025-02-05,CUST0012,North,Apparel,Hoodie,5,225.69,1128.45,531.27,597.18,"The product is okay, does what it says."
ORD01119,2025-02-06,CUST0323,West,Sports,Cycling Helmet,1,212.47,212.47,151.5,60.97,"Very satisfied with the purchase, five stars."
ORD01315,2025-02-06,CUST0360,Central,Beauty,Face Serum,5,488.65,2443.25,1641.68,801.57,"Amazing experience, customer service was fantastic."
ORD00476,2025-02-06,CUST0012,South,Electronics,Smartwatch,4,23.64,94.56,60.22,34.34,"Not worth the money, quite unhappy with this purchase."
ORD00901,2025-02-07,CUST0087,South,Electronics,Laptop Stand,5,342.54,1712.7,986.98,725.72,"Terrible experience, delivery was late and item was damaged."
ORD00698,2025-02-08,CUST0281,East,Sports,Cycling Helmet,5,178.26,891.3,406.19,485.11,"Delivery was on time, product is fine."
ORD01440,2025-02-09,CUST0365,South,Electronics,Laptop Stand,3,286.99,860.97,451.67,409.3,"Excellent value for money, will buy again."
ORD00190,2025-02-09,CUST0232,South,Apparel,Denim Jacket,3,252.77,758.31,429.13,329.18,"I absolutely love this product, works perfectly!"
ORD01227,2025-02-11,CUST0126,South,Apparel,T-Shirt,2,458.23,916.46,560.03,356.43,"Delivery was on time, product is fine."
ORD00774,2025-02-11,CUST0190,East,Home & Kitchen,Air Fryer,2,379.35,758.7,482.99,275.71,"Amazing experience, customer service was fantastic."
ORD01454,2025-02-12,CUST0281,Central,Apparel,Hoodie,4,85.74,342.96,245.54,97.42,"Great quality and fast delivery, highly recommend."
ORD00329,2025-02-12,CUST0024,West,Apparel,T-Shirt,2,414.15,828.3,500.87,327.43,"Superb build quality, exceeded my expectations."
ORD00467,2025-02-12,CUST0009,West,Electronics,Laptop Stand,4,61.74,246.96,114.49,132.47,"Delivery was on time, product is fine."
ORD01405,2025-02-14,CUST0351,Central,Home & Kitchen,Vacuum Cleaner,3,341.04,1023.12,537.04,486.08,Decent quality for the price point.
ORD00493,2025-02-15,CUST0355,South,Sports,Yoga Mat,3,76.49,229.47,164.78,64.69,"Superb build quality, exceeded my expectations."
ORD01094,2025-02-16,CUST0096,West,Home & Kitchen,Vacuum Cleaner,1,234.74,234.74,150.87,83.87,Decent quality for the price point.
ORD00113,2025-02-16,CUST0360,North,Electronics,Wireless Earbuds,2,320.66,641.32,392.49,248.83,"It's an average product, nothing special."
ORD01111,2025-02-17,CUST0308,Central,Sports,Running Shoes,4,280.59,1122.36,727.62,394.74,"Superb build quality, exceeded my expectations."
ORD00669,2025-02-17,CUST0265,North,Beauty,Perfume,2,379.03,758.06,506.56,251.5,Bad customer support and low quality product.
ORD01136,2025-02-18,CUST0207,East,Apparel,Denim Jacket,1,226.19,226.19,150.4,75.79,"Superb build quality, exceeded my expectations."
ORD01014,2025-02-18,CUST0181,East,Home & Kitchen,Air Fryer,3,87.68,263.04,182.5,80.54,"Amazing experience, customer service was fantastic."
ORD00142,2025-02-18,CUST0001,West,Home & Kitchen,Vacuum Cleaner,4,195.89,783.56,494.94,288.62,"Amazing experience, customer service was fantastic."
ORD01414,2025-02-18,CUST0270,North,Beauty,Perfume,1,286.76,286.76,203.11,83.65,Bad customer support and low quality product.
ORD00067,2025-02-19,CUST0051,West,Apparel,T-Shirt,1,463.53,463.53,271.28,192.25,"Superb build quality, exceeded my expectations."
ORD00751,2025-02-19,CUST0155,West,Beauty,Hair Dryer,3,198.13,594.39,346.73,247.66,"I absolutely love this product, works perfectly!"
ORD01240,2025-02-19,CUST0308,North,Electronics,Bluetooth Speaker,3,201.92,605.76,438.96,166.8,"Amazing experience, customer service was fantastic."
ORD00132,2025-02-20,CUST0012,South,Home & Kitchen,Blender,4,88.18,352.72,250.97,101.75,"Very satisfied with the purchase, five stars."
ORD00498,2025-02-21,CUST0079,West,Beauty,Face Serum,3,10.09,30.27,19.2,11.07,"It's an average product, nothing special."
ORD00003,2025-02-23,CUST0308,West,Home & Kitchen,Cookware Set,5,485.07,2425.35,1611.35,814.0,"Excellent value for money, will buy again."
ORD01046,2025-02-23,CUST0320,South,Sports,Yoga Mat,3,132.44,397.32,255.11,142.21,Bad customer support and low quality product.
ORD01224,2025-02-23,CUST0241,Central,Sports,Running Shoes,3,447.89,1343.67,722.16,621.51,Decent quality for the price point.
ORD00152,2025-02-24,CUST0397,East,Apparel,Denim Jacket,3,435.76,1307.28,735.61,571.67,"I absolutely love this product, works perfectly!"
ORD00576,2025-02-24,CUST0115,North,Electronics,Smartwatch,2,286.55,573.1,418.3,154.8,Decent quality for the price point.
ORD01286,2025-02-24,CUST0012,East,Home & Kitchen,Blender,5,435.1,2175.5,1007.12,1168.38,Decent quality for the price point.
ORD00249,2025-02-24,CUST0157,East,Sports,Yoga Mat,4,341.45,1365.8,668.57,697.23,"Amazing experience, customer service was fantastic."
ORD00935,2025-02-24,CUST0249,South,Electronics,Laptop Stand,1,409.52,409.52,293.54,115.98,"Great quality and fast delivery, highly recommend."
ORD00083,2025-02-25,CUST0029,East,Sports,Dumbbell Set,2,143.43,286.86,130.67,156.19,Bad customer support and low quality product.
ORD00299,2025-02-26,CUST0386,Central,Sports,Running Shoes,1,332.1,332.1,196.5,135.6,"Very disappointed, the product broke in a week."
ORD01321,2025-02-26,CUST0323,East,Sports,Cycling Helmet,4,325.74,1302.96,882.43,420.53,"Very satisfied with the purchase, five stars."
ORD01179,2025-02-27,CUST0282,East,Beauty,Hair Dryer,4,294.18,1176.72,864.2,312.52,"Amazing experience, customer service was fantastic."
ORD01330,2025-02-27,CUST0018,West,Beauty,Hair Dryer,4,261.69,1046.76,689.15,357.61,"Amazing experience, customer service was fantastic."
ORD01408,2025-02-28,CUST0251,South,Electronics,Smartwatch,3,11.73,35.19,25.67,9.52,"Superb build quality, exceeded my expectations."
ORD00426,2025-02-28,CUST0213,North,Apparel,T-Shirt,2,165.84,331.68,223.83,107.85,"I absolutely love this product, works perfectly!"
ORD00820,2025-03-03,CUST0299,East,Home & Kitchen,Air Fryer,4,458.23,1832.92,916.62,916.3,"Great quality and fast delivery, highly recommend."
ORD01213,2025-03-04,CUST0039,North,Beauty,Perfume,5,341.78,1708.9,870.98,837.92,"Amazing experience, customer service was fantastic."
ORD01222,2025-03-04,CUST0302,West,Electronics,Laptop Stand,3,214.25,642.75,397.26,245.49,"Very satisfied with the purchase, five stars."
ORD00692,2025-03-05,CUST0062,North,Apparel,Denim Jacket,4,213.92,855.68,427.81,427.87,"Very disappointed, the product broke in a week."
ORD00863,2025-03-06,CUST0068,South,Beauty,Face Serum,5,392.24,1961.2,1336.3,624.9,"Excellent value for money, will buy again."
ORD01209,2025-03-06,CUST0372,South,Electronics,Smartwatch,4,191.34,765.36,348.62,416.74,"Excellent value for money, will buy again."
ORD01285,2025-03-06,CUST0282,West,Sports,Yoga Mat,3,438.04,1314.12,761.77,552.35,"Great quality and fast delivery, highly recommend."
ORD00834,2025-03-07,CUST0112,Central,Home & Kitchen,Cookware Set,2,129.04,258.08,186.47,71.61,"Superb build quality, exceeded my expectations."
ORD01305,2025-03-08,CUST0059,West,Electronics,Wireless Earbuds,1,225.33,225.33,121.53,103.8,"I absolutely love this product, works perfectly!"
ORD00939,2025-03-09,CUST0138,East,Beauty,Face Serum,1,322.84,322.84,173.06,149.78,"Excellent value for money, will buy again."
